,id,firstname,lastname,age,nationality,height,weight,injured,teamID,teamname,appearences,lineups,minutes,position,rating,captain,subIn,subOut,bench,totalShots,shotsOn,totalGoals,goalsConceded,goalAssists,goalSaves,totalPasses,keyPasses,passAccuracy,totalTackles,blocks,interceptions,duelsTotal,duelsWon,dribbleAttempts,dribblesSuccess,dribblesPast,foulsDrawn,foulsCommitted,cardsYel,cardsYelRed,cardsRed,penaltyWon,penaltyCommited,penaltyScored,penaltyMissed,penaltySaved,season,PlayerOfTheYear
5639,18815,Ryan,Fredericks,30.0,England,181 cm,74 kg,False,47,Tottenham,0.0,0.0,0.0,Defender,,False,0.0,0.0,3.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,13/14,Luis Suárez
5640,18826,Mark,Noble,35.0,England,180 cm,70 kg,False,48,West Ham,38.0,38.0,3344.0,Midfielder,,False,0.0,4.0,0.0,,,3.0,,,,,,,,,,,,,,,,,7.0,1.0,0.0,,,,,,13/14,Luis Suárez
5641,18936,Ryan,Bertrand,33.0,England,179 cm,85 kg,False,66,Aston Villa,16.0,16.0,1391.0,Defender,,False,0.0,5.0,0.0,,,0.0,,,,,,,,,,,,,,,,,3.0,0.0,0.0,,,,,,13/14,Luis Suárez
5642,19000,Kadeem Raymond,Mathurin-Harris,29.0,England,175 cm,67 kg,False,43,Cardiff,0.0,0.0,0.0,Midfielder,,False,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,13/14,Luis Suárez
5643,19147,Craig,Dawson,32.0,England,188 cm,82 kg,False,60,West Brom,12.0,10.0,949.0,Defender,,False,2.0,1.0,14.0,,,0.0,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,,,,13/14,Luis Suárez
5644,20496,Jacob,Butterfield,32.0,England,180 cm,77 kg,False,71,Norwich,0.0,0.0,0.0,Midfielder,,False,0.0,0.0,1.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,13/14,Luis Suárez
5645,28406,Lacina,Emeghara Traoré,32.0,Côte d'Ivoire,203 cm,87 kg,False,45,Everton,1.0,0.0,1.0,Attacker,,False,1.0,0.0,2.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,13/14,Luis Suárez
5646,30412,Kevin,Mirallas,35.0,Belgium,182 cm,72 kg,False,45,Everton,32.0,28.0,2334.0,Midfielder,,False,4.0,17.0,7.0,,,8.0,,,,,,,,,,,,,,,,,6.0,0.0,0.0,,,,,,13/14,Luis Suárez
5647,30813,Sandro,Raniere Guimarães Cordeiro,33.0,Brazil,187 cm,82 kg,False,47,Tottenham,17.0,10.0,828.0,Midfielder,,False,7.0,6.0,13.0,,,1.0,,,,,,,,,,,,,,,,,6.0,0.0,0.0,,,,,,13/14,Luis Suárez
5648,36788,Vurnon San Benito,Anita,33.0,Curaçao,168 cm,63 kg,False,34,Newcastle,34.0,28.0,2464.0,Midfielder,,False,6.0,11.0,10.0,,,1.0,,,,,,,,,,,,,,,,,2.0,0.0,0.0,,,,,,13/14,Luis Suárez
5649,41158,João Carlos,Vilaça Teixeira,29.0,Portugal,176 cm,69 kg,False,40,Liverpool,1.0,0.0,8.0,Midfielder,,False,1.0,0.0,3.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,13/14,Luis Suárez
5650,42246,Wilfried Guemiand,Bony,34.0,Côte d'Ivoire,182 cm,88 kg,False,76,Swansea,34.0,27.0,2467.0,Attacker,,False,7.0,8.0,8.0,,,17.0,,,,,,,,,,,,,,,,,4.0,0.0,0.0,,,,,,13/14,Luis Suárez
5651,48390,Ricky,van Wolfswinkel,33.0,Netherlands,186 cm,70 kg,False,71,Norwich,25.0,16.0,1392.0,Attacker,,False,9.0,11.0,12.0,,,1.0,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,,,,13/14,Luis Suárez
5652,66054,Libor,Kozák,33.0,Czech Republic,193 cm,84 kg,False,66,Aston Villa,14.0,8.0,780.0,Attacker,,False,6.0,5.0,8.0,,,4.0,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,,,,13/14,Luis Suárez
5653,106,Nacer,Chadli,33.0,Belgium,187 cm,80 kg,False,47,Tottenham,24.0,15.0,1453.0,Midfielder,,False,9.0,9.0,13.0,,,1.0,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,,,,13/14,Luis Suárez
5654,462,Konstantinos,Mitroglou,34.0,Greece,188 cm,86 kg,False,36,Fulham,3.0,1.0,151.0,Attacker,,False,2.0,0.0,3.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,13/14,Luis Suárez
5655,1458,Mesut,Özil,34.0,Germany,180 cm,76 kg,False,42,Arsenal,26.0,25.0,2149.0,Midfielder,,False,1.0,11.0,1.0,,,5.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,13/14,Luis Suárez
5656,1648,Fabio,Borini,31.0,Italy,180 cm,73 kg,False,746,Sunderland,32.0,25.0,2145.0,Attacker,,False,7.0,9.0,8.0,,,7.0,,,,,,,,,,,,,,,,,6.0,0.0,0.0,,,,,,13/14,Luis Suárez
5657,1815,Jonathan,de Guzmán,35.0,Netherlands,173 cm,70 kg,False,76,Swansea,34.0,26.0,2356.0,Midfielder,,False,8.0,10.0,8.0,,,4.0,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,,,,13/14,Luis Suárez
5658,2369,José Alberto,Cañas Ruiz Herrera,35.0,Spain,178 cm,69 kg,False,76,Swansea,23.0,19.0,1666.0,Midfielder,,False,4.0,6.0,11.0,,,0.0,,,,,,,,,,,,,,,,,5.0,0.0,0.0,,,,,,13/14,Luis Suárez
5659,2380,Chuba,Akpom,27.0,England,183 cm,70 kg,False,42,Arsenal,0.0,0.0,0.0,Attacker,,False,0.0,0.0,1.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,13/14,Luis Suárez
5660,8740,Apostolos,Vellios,30.0,Greece,191 cm,79 kg,False,45,Everton,0.0,0.0,0.0,Attacker,,False,0.0,0.0,5.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,13/14,Luis Suárez
5661,18876,Jordon,Ibe,27.0,England,176 cm,81 kg,False,40,Liverpool,1.0,0.0,14.0,Attacker,,False,1.0,0.0,10.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,13/14,Luis Suárez
5662,19326,Leroy Johan,Fer,32.0,Netherlands,188 cm,79 kg,False,71,Norwich,29.0,28.0,2465.0,Midfielder,,False,1.0,4.0,3.0,,,3.0,,,,,,,,,,,,,,,,,6.0,1.0,0.0,,,,,,13/14,Luis Suárez
5663,26904,Adil,Nabi,28.0,England,175 cm,68 kg,False,60,West Brom,0.0,0.0,0.0,Attacker,,False,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,13/14,Luis Suárez
5664,30852,Emiliano,Viviano,37.0,Italy,195 cm,90 kg,False,42,Arsenal,0.0,0.0,0.0,Goalkeeper,,False,0.0,0.0,2.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,13/14,Luis Suárez
5665,48132,Muamer,Tankovic,27.0,Sweden,179 cm,74 kg,False,36,Fulham,3.0,1.0,60.0,Attacker,,False,2.0,1.0,3.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,13/14,Luis Suárez
5666,48521,Pajtim,Kasami,30.0,Switzerland,188 cm,90 kg,False,36,Fulham,29.0,20.0,1806.0,Midfielder,,False,9.0,5.0,14.0,,,3.0,,,,,,,,,,,,,,,,,5.0,0.0,0.0,,,,,,13/14,Luis Suárez
5667,48679,Raphael Simon,Spiegel,30.0,Switzerland,197 cm,89 kg,False,48,West Ham,0.0,0.0,0.0,Goalkeeper,,False,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,13/14,Luis Suárez
5668,49840,Gaël Dimitri,Clichy,37.0,France,176 cm,65 kg,False,50,Manchester City,20.0,18.0,1660.0,Defender,,False,2.0,0.0,16.0,,,0.0,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,,,,13/14,Luis Suárez
5669,49905,Thievy Guivane,Bifouma Koulossa,30.0,Congo,180 cm,74 kg,False,60,West Brom,6.0,3.0,253.0,Attacker,,False,3.0,3.0,7.0,,,2.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,13/14,Luis Suárez
5670,49946,Papiss Demba,Cissé,37.0,Senegal,183 cm,73 kg,False,34,Newcastle,24.0,15.0,1381.0,Attacker,,False,9.0,6.0,16.0,,,2.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,13/14,Luis Suárez
5671,83023,Kerim,Frei Koyunlu,29.0,Turkey,171 cm,70 kg,False,36,Fulham,0.0,0.0,0.0,Midfielder,,False,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,13/14,Luis Suárez
5672,93699,Etien,Velikonja,34.0,Slovenia,178 cm,72 kg,False,43,Cardiff,0.0,0.0,0.0,Attacker,,False,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,13/14,Luis Suárez
5673,634,David Josué,Jiménez Silva,36.0,Spain,173 cm,67 kg,False,50,Manchester City,27.0,26.0,2173.0,Midfielder,,False,1.0,14.0,1.0,,,7.0,,,,,,,,,,,,,,,,,5.0,0.0,0.0,,,,,,13/14,Luis Suárez
5674,1375,Roberto,Soldado Rillo,37.0,Spain,180 cm,74 kg,False,47,Tottenham,28.0,22.0,1931.0,Attacker,,False,6.0,10.0,14.0,,,6.0,,,,,,,,,,,,,,,,,6.0,0.0,0.0,,,,,,13/14,Luis Suárez
5675,1439,Héctor,Bellerín Moruno,27.0,Spain,178 cm,74 kg,False,42,Arsenal,0.0,0.0,0.0,Defender,,False,0.0,0.0,4.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,13/14,Luis Suárez
5676,1447,Ignacio,Monreal Eraso,36.0,Spain,179 cm,72 kg,False,42,Arsenal,23.0,13.0,1180.0,Defender,,False,10.0,4.0,18.0,,,0.0,,,,,,,,,,,,,,,,,2.0,0.0,0.0,,,,,,13/14,Luis Suárez
5677,1558,Joel,Robles Blázquez,32.0,Spain,195 cm,78 kg,False,45,Everton,2.0,1.0,156.0,Goalkeeper,,False,1.0,0.0,37.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,13/14,Luis Suárez
5678,19129,Pablo,Hernández Domínguez,37.0,Spain,173 cm,64 kg,False,76,Swansea,27.0,17.0,1428.0,Midfielder,,False,10.0,11.0,10.0,,,2.0,,,,,,,,,,,,,,,,,2.0,0.0,0.0,,,,,,13/14,Luis Suárez
5679,19148,Kieran,Gibbs,33.0,England,179 cm,70 kg,False,42,Arsenal,28.0,24.0,2054.0,Defender,,False,4.0,3.0,6.0,,,0.0,,,,,,,,,,,,,,,,,2.0,0.0,1.0,,,,,,13/14,Luis Suárez
5680,19575,Geoff,Cameron,37.0,USA,191 cm,84 kg,False,75,Stoke City,37.0,37.0,3286.0,Defender,,False,0.0,1.0,0.0,,,2.0,,,,,,,,,,,,,,,,,7.0,0.0,0.0,,,,,,13/14,Luis Suárez
5681,22240,Loïc Alex Teliére,Hubert Rémy,35.0,France,185 cm,80 kg,False,34,Newcastle,26.0,24.0,2103.0,Attacker,,False,2.0,7.0,2.0,,,14.0,,,,,,,,,,,,,,,,,2.0,0.0,1.0,,,,,,13/14,Luis Suárez
5682,39341,Yacouba,Sylla,32.0,Mali,184 cm,79 kg,False,66,Aston Villa,11.0,5.0,547.0,Midfielder,,False,6.0,2.0,31.0,,,0.0,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,,,,13/14,Luis Suárez
5683,46998,Juan,Torres Ruiz,33.0,Spain,185 cm,78 kg,False,43,Cardiff,7.0,7.0,585.0,Defender,,False,0.0,0.0,5.0,,,2.0,,,,,,,,,,,,,,,,,3.0,0.0,1.0,,,,,,13/14,Luis Suárez
5684,47066,Álvaro,Vázquez García,31.0,Spain,182 cm,75 kg,False,76,Swansea,12.0,5.0,411.0,Attacker,,False,7.0,3.0,20.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,13/14,Luis Suárez
5685,47371,John,Guidetti,30.0,Sweden,185 cm,79 kg,False,75,Stoke City,6.0,0.0,59.0,Attacker,,False,6.0,1.0,12.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,13/14,Luis Suárez
5686,47445,Iago,Aspas Juncal,35.0,Spain,176 cm,67 kg,False,40,Liverpool,14.0,5.0,378.0,Attacker,,False,9.0,5.0,28.0,,,0.0,,,,,,,,,,,,,,,,,3.0,0.0,0.0,,,,,,13/14,Luis Suárez
5687,47455,Antonio Manuel,Luna Rodríguez,31.0,Spain,178 cm,68 kg,False,66,Aston Villa,17.0,16.0,1381.0,Defender,,False,1.0,2.0,3.0,,,1.0,,,,,,,,,,,,,,,,,2.0,0.0,0.0,,,,,,13/14,Luis Suárez
5688,47464,José Ángel,Gómez Campaña,29.0,Spain,179 cm,70 kg,False,52,Crystal Palace,6.0,4.0,311.0,Midfielder,,False,2.0,4.0,8.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,13/14,Luis Suárez
5689,50502,Álvaro,Negredo Sánchez,37.0,Spain,186 cm,71 kg,False,50,Manchester City,32.0,21.0,1724.0,Attacker,,False,11.0,13.0,17.0,,,9.0,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,,,,13/14,Luis Suárez
5690,50818,Alejandro,Pozuelo Melero,31.0,Spain,170 cm,75 kg,False,76,Swansea,22.0,7.0,876.0,Midfielder,,False,15.0,5.0,17.0,,,0.0,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,,,,13/14,Luis Suárez
5691,50869,Bradley Edwin,Guzan,38.0,USA,193 cm,94 kg,False,66,Aston Villa,38.0,38.0,3420.0,Goalkeeper,,False,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,,,,13/14,Luis Suárez
5692,95571,Óscar Alfredo,Ustari,36.0,Argentina,184 cm,82 kg,False,746,Sunderland,0.0,0.0,0.0,Goalkeeper,,False,0.0,0.0,16.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,13/14,Luis Suárez
5693,121,Stevan,Jovetić,33.0,Montenegro,183 cm,79 kg,False,50,Manchester City,13.0,2.0,361.0,Attacker,,False,11.0,3.0,17.0,,,3.0,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,,,,13/14,Luis Suárez
5694,159,Hugo,Lloris,36.0,France,188 cm,82 kg,False,47,Tottenham,37.0,37.0,3330.0,Goalkeeper,,False,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,2.0,0.0,0.0,,,,,,13/14,Luis Suárez
5695,174,Christian,Dannemann Eriksen,30.0,Denmark,182 cm,76 kg,False,47,Tottenham,25.0,23.0,1982.0,Midfielder,,False,2.0,9.0,5.0,,,7.0,,,,,,,,,,,,,,,,,3.0,0.0,0.0,,,,,,13/14,Luis Suárez
5696,184,Harry,Kane,29.0,England,188 cm,86 kg,False,47,Tottenham,10.0,6.0,498.0,Attacker,,False,4.0,2.0,10.0,,,3.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,13/14,Luis Suárez
5697,315,Vlad Iulian,Chiricheș,33.0,Romania,184 cm,75 kg,False,47,Tottenham,17.0,16.0,1413.0,Defender,,False,1.0,2.0,6.0,,,1.0,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,,,,13/14,Luis Suárez
5698,403,Matija,Nastasić,29.0,Serbia,188 cm,83 kg,False,50,Manchester City,13.0,11.0,1028.0,Defender,,False,2.0,1.0,5.0,,,1.0,,,,,,,,,,,,,,,,,4.0,0.0,0.0,,,,,,13/14,Luis Suárez
5699,780,Steven N'Kemboanza Mike Christ,Nzonzi,34.0,France,196 cm,75 kg,False,75,Stoke City,36.0,34.0,3042.0,Midfielder,,False,2.0,2.0,3.0,,,2.0,,,,,,,,,,,,,,,,,5.0,1.0,0.0,,,,,,13/14,Luis Suárez
5700,1108,Anga Dedryck,Boyata,32.0,Belgium,188 cm,84 kg,False,50,Manchester City,1.0,1.0,55.0,Defender,,False,0.0,1.0,7.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,13/14,Luis Suárez
5701,1274,Andreas Evald,Cornelius,29.0,Denmark,193 cm,91 kg,False,43,Cardiff,8.0,0.0,105.0,Attacker,,False,8.0,0.0,11.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,13/14,Luis Suárez
5702,1695,Santiago,Cazorla González,38.0,Spain,168 cm,65 kg,False,42,Arsenal,31.0,30.0,2596.0,Midfielder,,False,1.0,10.0,3.0,,,4.0,,,,,,,,,,,,,,,,,2.0,0.0,0.0,,,,,,13/14,Luis Suárez
5703,2924,Adnan,Januzaj,27.0,Belgium,186 cm,76 kg,False,33,Manchester United,27.0,15.0,1640.0,Midfielder,,False,12.0,7.0,16.0,,,4.0,,,,,,,,,,,,,,,,,7.0,0.0,0.0,,,,,,13/14,Luis Suárez
5704,2928,Christian,Benteke Liolo,32.0,Belgium,190 cm,83 kg,False,66,Aston Villa,26.0,24.0,2127.0,Attacker,,False,2.0,4.0,2.0,,,10.0,,,,,,,,,,,,,,,,,4.0,0.0,0.0,,,,,,13/14,Luis Suárez
5705,2938,James,Ward-Prowse,28.0,England,173 cm,66 kg,False,41,Southampton,34.0,16.0,1604.0,Midfielder,,False,18.0,7.0,22.0,,,0.0,,,,,,,,,,,,,,,,,3.0,0.0,0.0,,,,,,13/14,Luis Suárez
5706,18741,Conor,Coady,29.0,England,185 cm,75 kg,False,40,Liverpool,0.0,0.0,0.0,Defender,,False,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,13/14,Luis Suárez
5707,18772,Jonathan Grant,Evans,34.0,Northern Ireland,188 cm,77 kg,False,33,Manchester United,17.0,17.0,1378.0,Defender,,False,0.0,3.0,3.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,13/14,Luis Suárez
5708,18830,Marko,Arnautović,33.0,Austria,192 cm,83 kg,False,75,Stoke City,30.0,27.0,2258.0,Attacker,,False,3.0,13.0,5.0,,,4.0,,,,,,,,,,,,,,,,,3.0,0.0,0.0,,,,,,13/14,Luis Suárez
5709,18836,Wayne Robert,Hennessey,35.0,Wales,198 cm,90 kg,False,52,Crystal Palace,1.0,1.0,90.0,Goalkeeper,,False,0.0,0.0,14.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,13/14,Luis Suárez
5710,18962,Shane Patrick Michael,Duffy,30.0,Republic of Ireland,193 cm,76 kg,False,45,Everton,0.0,0.0,0.0,Defender,,False,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,13/14,Luis Suárez
5711,19061,Tim,Krul,34.0,Netherlands,188 cm,84 kg,False,34,Newcastle,36.0,36.0,3240.0,Goalkeeper,,False,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,13/14,Luis Suárez
5712,50889,Brek,Shea,32.0,USA,191 cm,86 kg,False,75,Stoke City,0.0,0.0,0.0,Defender,,False,0.0,0.0,1.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,13/14,Luis Suárez
5713,164,Benjamin,Thomas Davies,29.0,Wales,181 cm,76 kg,False,76,Swansea,34.0,32.0,2873.0,Defender,,False,2.0,1.0,3.0,,,2.0,,,,,,,,,,,,,,,,,3.0,0.0,0.0,,,,,,13/14,Luis Suárez
5714,409,Nabil,Bentaleb,28.0,Algeria,187 cm,78 kg,False,47,Tottenham,15.0,11.0,1068.0,Midfielder,,False,4.0,1.0,11.0,,,0.0,,,,,,,,,,,,,,,,,2.0,0.0,0.0,,,,,,13/14,Luis Suárez
5715,655,Rafael,Pereira da Silva,32.0,Brazil,172 cm,78 kg,False,33,Manchester United,19.0,18.0,1421.0,Defender,,False,1.0,9.0,3.0,,,0.0,,,,,,,,,,,,,,,,,5.0,0.0,0.0,,,,,,13/14,Luis Suárez
5716,666,Moussa,Dembélé,26.0,France,183 cm,73 kg,False,36,Fulham,2.0,1.0,88.0,Attacker,,False,1.0,1.0,3.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,13/14,Luis Suárez
5717,1432,Yannick,Bolasie Yala,33.0,Congo DR,188 cm,84 kg,False,52,Crystal Palace,29.0,23.0,2040.0,Attacker,,False,6.0,14.0,6.0,,,0.0,,,,,,,,,,,,,,,,,1.0,0.0,1.0,,,,,,13/14,Luis Suárez
5718,3247,Wilfried,Zaha,30.0,Côte d'Ivoire,180 cm,66 kg,False,43,Cardiff,12.0,5.0,582.0,Attacker,,False,7.0,4.0,9.0,,,0.0,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,,,,13/14,Luis Suárez
5719,3333,Massadio,Haïdara,30.0,Mali,179 cm,76 kg,False,34,Newcastle,11.0,3.0,425.0,Defender,,False,8.0,0.0,22.0,,,0.0,,,,,,,,,,,,,,,,,2.0,0.0,0.0,,,,,,13/14,Luis Suárez
5720,12692,Oscar,dos Santos Emboaba Júnior,31.0,Brazil,181 cm,71 kg,False,49,Chelsea,33.0,24.0,2140.0,Midfielder,,False,9.0,16.0,10.0,,,8.0,,,,,,,,,,,,,,,,,4.0,0.0,0.0,,,,,,13/14,Luis Suárez
5721,12709,Guangtai,Jiang,28.0,China PR,180 cm,76 kg,False,45,Everton,0.0,0.0,0.0,Defender,,False,0.0,0.0,6.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,13/14,Luis Suárez
5722,12753,Marouane,Fellaini-Bakkioui,35.0,Belgium,194 cm,85 kg,False,33,Manchester United,16.0,12.0,1105.0,Midfielder,,False,4.0,5.0,9.0,,,0.0,,,,,,,,,,,,,,,,,2.0,0.0,0.0,,,,,,13/14,Luis Suárez
5723,18764,Morgan,Schneiderlin,33.0,France,181 cm,75 kg,False,41,Southampton,33.0,31.0,2766.0,Midfielder,,False,2.0,3.0,2.0,,,2.0,,,,,,,,,,,,,,,,,8.0,0.0,0.0,,,,,,13/14,Luis Suárez
5724,18842,Mamadou,Sakho,32.0,France,187 cm,83 kg,False,40,Liverpool,18.0,17.0,1480.0,Defender,,False,1.0,3.0,9.0,,,1.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,13/14,Luis Suárez
5725,18944,Maya,Yoshida,34.0,Japan,189 cm,78 kg,False,41,Southampton,8.0,7.0,632.0,Defender,,False,1.0,0.0,14.0,,,1.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,13/14,Luis Suárez
5726,19006,Rhys James,Evitt-Healey,28.0,England,180 cm,72 kg,False,43,Cardiff,1.0,0.0,14.0,Attacker,,False,1.0,0.0,1.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,13/14,Luis Suárez
5727,20664,El-Hadji,Ba,29.0,France,183 cm,75 kg,False,746,Sunderland,1.0,0.0,19.0,Midfielder,,False,1.0,0.0,10.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,13/14,Luis Suárez
5728,21089,Fábio,Pereira da Silva,32.0,Brazil,172 cm,65 kg,False,43,Cardiff,13.0,13.0,1002.0,Defender,,False,0.0,9.0,1.0,,,0.0,,,,,,,,,,,,,,,,,2.0,0.0,0.0,,,,,,13/14,Luis Suárez
5729,21705,Romain,Amalfitano,33.0,France,175 cm,72 kg,False,34,Newcastle,0.0,0.0,0.0,Midfielder,,False,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,13/14,Luis Suárez
5730,22085,Mathieu,Debuchy,37.0,France,176 cm,76 kg,False,34,Newcastle,29.0,28.0,2494.0,Defender,,False,1.0,4.0,1.0,,,1.0,,,,,,,,,,,,,,,,,8.0,0.0,1.0,,,,,,13/14,Luis Suárez
5731,49892,Hugo,Rodallega Martínez,37.0,Colombia,181 cm,72 kg,False,36,Fulham,13.0,6.0,621.0,Attacker,,False,7.0,1.0,14.0,,,2.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,13/14,Luis Suárez
5732,90497,Winston Wiremu,Reid,34.0,New Zealand,190 cm,87 kg,False,48,West Ham,22.0,18.0,1674.0,Defender,,False,4.0,0.0,6.0,,,1.0,,,,,,,,,,,,,,,,,2.0,0.0,0.0,,,,,,13/14,Luis Suárez
5733,2821,Miloš,Veljković,27.0,Serbia,184 cm,77 kg,False,47,Tottenham,2.0,0.0,30.0,Defender,,False,2.0,0.0,6.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,13/14,Luis Suárez
5734,3106,Saido,Berahino,29.0,Burundi,180 cm,82 kg,False,60,West Brom,32.0,11.0,1404.0,Attacker,,False,21.0,6.0,27.0,,,5.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,13/14,Luis Suárez
5735,17454,Ben Howard,Turner,34.0,England,193 cm,91 kg,False,43,Cardiff,31.0,30.0,2721.0,Defender,,False,1.0,1.0,7.0,,,0.0,,,,,,,,,,,,,,,,,5.0,0.0,0.0,,,,,,13/14,Luis Suárez
5736,17601,Hiram Kojo Kwarteng,Boateng,26.0,England,183 cm,70 kg,False,52,Crystal Palace,0.0,0.0,0.0,Midfielder,,False,0.0,0.0,1.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,13/14,Luis Suárez
5737,18025,David Owen,Vaughan,39.0,Wales,171 cm,70 kg,False,746,Sunderland,3.0,2.0,173.0,Midfielder,,False,1.0,1.0,2.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,13/14,Luis Suárez
5738,18857,Connor Neil Ralph,Wickham,29.0,England,191 cm,90 kg,False,746,Sunderland,9.0,9.0,703.0,Attacker,,False,0.0,4.0,1.0,,,5.0,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,,,,13/14,Luis Suárez
5739,18987,Joe,Bennett,32.0,England,177 cm,74 kg,False,66,Aston Villa,5.0,3.0,244.0,Defender,,False,2.0,3.0,10.0,,,0.0,,,,,,,,,,,,,,,,,2.0,0.0,0.0,,,,,,13/14,Luis Suárez
5740,19210,Andre,Wisdom,29.0,England,186 cm,,False,40,Liverpool,2.0,1.0,81.0,Defender,,False,1.0,1.0,6.0,,,0.0,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,,,,13/14,Luis Suárez
5741,19243,Mikel John,Obi,35.0,Nigeria,188 cm,86 kg,False,49,Chelsea,24.0,11.0,1063.0,Midfielder,,False,13.0,4.0,20.0,,,1.0,,,,,,,,,,,,,,,,,3.0,0.0,0.0,,,,,,13/14,Luis Suárez
5742,19252,Rudy,Gestede,34.0,Benin,193 cm,86 kg,False,43,Cardiff,3.0,0.0,50.0,Attacker,,False,3.0,0.0,4.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,13/14,Luis Suárez
5743,19261,Jack Paul,Hunt,32.0,England,175 cm,70 kg,False,52,Crystal Palace,0.0,0.0,0.0,Defender,,False,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,13/14,Luis Suárez
